Tanggal,Waktu,Latitude,Longitude,Heading,Kecepatan (knot)
14/5/2023,19:00,1.3502,126.5187,304,11.1
14/5/2023,19:06,1.360469,126.5034603,304,11.1
14/5/2023,19:12,1.370738,126.4882206,304,11.1
14/5/2023,19:18,1.381007,126.4729809,304,11.1
14/5/2023,19:24,1.391276,126.4577411,304,11.1
14/5/2023,19:30,1.401545,126.4425014,304,11.1
14/5/2023,19:36,1.411814,126.4272617,304,11.1
14/5/2023,19:42,1.422083,126.412022,304,11.1
14/5/2023,19:48,1.432352,126.3967823,304,11.1
14/5/2023,19:54,1.442621,126.3815426,304,11.1
14/5/2023,20:00,1.45289,126.3663029,304,11.1
14/5/2023,20:06,1.463159,126.3510631,304,11.1
14/5/2023,20:12,1.473428,126.3358234,304,11.1
14/5/2023,20:18,1.483697,126.3205837,304,11.1
14/5/2023,20:24,1.493966,126.305344,304,11.1
14/5/2023,20:30,1.504235,126.2901043,304,11.1
14/5/2023,20:36,1.514504,126.2748646,304,11.1
14/5/2023,20:42,1.524773,126.2596249,304,11.1
14/5/2023,20:48,1.535042,126.2443851,304,11.1
14/5/2023,20:54,1.545311,126.2291454,304,11.1
14/5/2023,21:00,1.55558,126.2139057,304,11.1
14/5/2023,21:06,1.565849,126.198666,304,11.1
14/5/2023,21:12,1.576118,126.1834263,304,11.1
14/5/2023,21:18,1.586387,126.1681866,304,11.1
14/5/2023,21:24,1.596656,126.1529469,304,11.1
14/5/2023,21:30,1.606925,126.1377071,304,11.1
14/5/2023,21:36,1.617194,126.1224674,304,11.1
14/5/2023,21:42,1.627463,126.1072277,304,11.1
14/5/2023,21:48,1.637732,126.091988,304,11.1
14/5/2023,21:54,1.648001,126.0767483,304,11.1
14/5/2023,22:00,1.65827,126.0615086,304,11.1
14/5/2023,22:06,1.668539,126.0462689,304,11.1
14/5/2023,22:12,1.678808,126.0310291,304,11.1
14/5/2023,22:18,1.689077,126.0157894,304,11.1
14/5/2023,22:24,1.699346,126.0005497,304,11.1
14/5/2023,22:30,1.709615,125.98531,304,11.1
14/5/2023,22:36,1.719884,125.9700703,304,11.1
14/5/2023,22:42,1.730153,125.9548306,304,11.1
14/5/2023,22:48,1.740422,125.9395909,304,11.1
14/5/2023,22:54,1.750691,125.9243511,304,11.1
14/5/2023,23:00,1.76096,125.9091114,304,11.1
14/5/2023,23:06,1.771229,125.8938717,304,11.1
14/5/2023,23:12,1.781498,125.878632,304,11.1
14/5/2023,23:18,1.791767,125.8633923,304,11.1
14/5/2023,23:24,1.802036,125.8481526,304,11.1
14/5/2023,23:30,1.812305,125.8329129,304,11.1
14/5/2023,23:36,1.822574,125.8176731,304,11.1
14/5/2023,23:42,1.832843,125.8024334,304,11.1
14/5/2023,23:48,1.843112,125.7871937,304,11.1
14/5/2023,23:54,1.853381,125.771954,304,11.1
15/5/2023,0:00,1.86365,125.7567143,304,11.1
15/5/2023,0:06,1.873919,125.7414746,304,11.1
15/5/2023,0:12,1.884188,125.7262349,304,11.1
15/5/2023,0:18,1.894457,125.7109951,304,11.1
15/5/2023,0:24,1.904726,125.6957554,304,11.1
15/5/2023,0:30,1.914995,125.6805157,304,11.1
15/5/2023,0:36,1.925264,125.665276,304,11.1
15/5/2023,0:42,1.935533,125.6500363,304,11.1
15/5/2023,0:48,1.945802,125.6347966,304,11.1
15/5/2023,0:54,1.956071,125.6195569,304,11.1
15/5/2023,1:00,1.96634,125.6043171,304,11.1
15/5/2023,1:06,1.976609,125.5890774,304,11.1
15/5/2023,1:12,1.986878,125.5738377,304,11.1
15/5/2023,1:18,1.997147,125.558598,304,11.1
15/5/2023,1:24,2.007416,125.5433583,304,11.1
15/5/2023,1:30,2.017685,125.5281186,304,11.1
15/5/2023,1:36,2.027954,125.5128789,304,11.1
15/5/2023,1:42,2.038223,125.4976391,304,11.1
15/5/2023,1:48,2.048492,125.4823994,304,11.1
15/5/2023,1:54,2.058761,125.4671597,304,11.1
15/5/2023,2:00,2.06903,125.45192,304,11.1
15/5/2023,2:06,2.079299,125.4366803,304,11.1
15/5/2023,2:12,2.089568,125.4214406,304,11.1
15/5/2023,2:18,2.099837,125.4062009,304,11.1
15/5/2023,2:24,2.110106,125.3909611,304,11.1
15/5/2023,2:30,2.120375,125.3757214,304,11.1
15/5/2023,2:36,2.130644,125.3604817,304,11.1
15/5/2023,2:42,2.140913,125.345242,304,11.1
15/5/2023,2:48,2.151182,125.3300023,304,11.1
15/5/2023,2:54,2.161451,125.3147626,304,11.1
15/5/2023,3:00,2.17172,125.2995229,304,11.1
15/5/2023,3:06,2.181989,125.2842831,304,11.1
15/5/2023,3:12,2.192258,125.2690434,304,11.1
15/5/2023,3:18,2.202527,125.2538037,304,11.1
15/5/2023,3:24,2.212796,125.238564,304,11.1
15/5/2023,3:30,2.223065,125.2233243,304,11.1
15/5/2023,3:36,2.233334,125.2080846,304,11.1
15/5/2023,3:42,2.243603,125.1928449,304,11.1
15/5/2023,3:48,2.253872,125.1776051,304,11.1
15/5/2023,3:54,2.264141,125.1623654,304,11.1
15/5/2023,4:00,2.27441,125.1471257,304,11.1
15/5/2023,4:06,2.284679,125.131886,304,11.1
15/5/2023,4:12,2.294948,125.1166463,304,11.1
15/5/2023,4:18,2.305217,125.1014066,304,11.1
15/5/2023,4:24,2.315486,125.0861669,304,11.1
15/5/2023,4:30,2.325755,125.0709271,304,11.1
15/5/2023,4:36,2.336024,125.0556874,304,11.1
15/5/2023,4:42,2.346293,125.0404477,304,11.1
15/5/2023,4:48,2.356562,125.025208,304,11.1
15/5/2023,4:54,2.366831,125.0099683,304,11.1
15/5/2023,5:00,2.3771,124.9947286,304,11.1
15/5/2023,5:06,2.387369,124.9794889,304,11.1
15/5/2023,5:12,2.397638,124.9642491,304,11.1
15/5/2023,5:18,2.407907,124.9490094,304,11.1
15/5/2023,5:24,2.418176,124.9337697,304,11.1
15/5/2023,5:30,2.428445,124.91853,304,11.1
15/5/2023,5:36,2.438714,124.9032903,304,11.1
15/5/2023,5:42,2.448983,124.8880506,304,11.1
15/5/2023,5:48,2.459252,124.8728109,304,11.1
15/5/2023,5:54,2.469521,124.8575711,304,11.1
15/5/2023,6:00,2.47979,124.8423314,304,11.1
15/5/2023,6:06,2.490059,124.8270917,304,11.1
15/5/2023,6:12,2.500328,124.811852,304,11.1
15/5/2023,6:18,2.510597,124.7966123,304,11.1
15/5/2023,6:24,2.520866,124.7813726,304,11.1
15/5/2023,6:30,2.531135,124.7661329,304,11.1
15/5/2023,6:36,2.541404,124.7508931,304,11.1
15/5/2023,6:42,2.551673,124.7356534,304,11.1
15/5/2023,6:48,2.561942,124.7204137,304,11.1
15/5/2023,6:54,2.572211,124.705174,304,11.1
15/5/2023,7:00,2.58248,124.6899343,304,11.1
15/5/2023,7:06,2.592749,124.6746946,304,11.1
15/5/2023,7:12,2.603018,124.6594549,304,11.1
15/5/2023,7:18,2.613287,124.6442151,304,11.1
15/5/2023,7:24,2.623556,124.6289754,304,11.1
15/5/2023,7:30,2.633825,124.6137357,304,11.1
15/5/2023,7:36,2.644094,124.598496,304,11.1
15/5/2023,7:42,2.654363,124.5832563,304,11.1
15/5/2023,7:48,2.664632,124.5680166,304,11.1
15/5/2023,7:54,2.674901,124.5527769,304,11.1
15/5/2023,8:00,2.68517,124.5375371,304,11.1
15/5/2023,8:06,2.695439,124.5222974,304,11.1
15/5/2023,8:12,2.705708,124.5070577,304,11.1
15/5/2023,8:18,2.715977,124.491818,304,11.1
15/5/2023,8:24,2.726246,124.4765783,304,11.1
15/5/2023,8:30,2.736515,124.4613386,304,11.1
15/5/2023,8:36,2.746784,124.4460989,304,11.1
15/5/2023,8:42,2.757053,124.4308591,304,11.1
15/5/2023,8:48,2.767322,124.4156194,304,11.1
15/5/2023,8:54,2.777591,124.4003797,304,11.1
15/5/2023,9:00,2.78786,124.38514,304,11.1
15/5/2023,9:06,2.798129,124.3699003,304,11.1
15/5/2023,9:12,2.808398,124.3546606,304,11.1
15/5/2023,9:18,2.818667,124.3394209,304,11.1
15/5/2023,9:24,2.828936,124.3241811,304,11.1
15/5/2023,9:30,2.839205,124.3089414,304,11.1
15/5/2023,9:36,2.849474,124.2937017,304,11.1
15/5/2023,9:42,2.859743,124.278462,304,11.1
15/5/2023,9:48,2.870012,124.2632223,304,11.1
15/5/2023,9:54,2.880281,124.2479826,304,11.1
15/5/2023,10:00,2.89055,124.2327429,304,11.1
15/5/2023,10:06,2.900819,124.2175031,304,11.1
15/5/2023,10:12,2.911088,124.2022634,304,11.1
15/5/2023,10:18,2.921357,124.1870237,304,11.1
15/5/2023,10:24,2.931626,124.171784,304,11.1
15/5/2023,10:30,2.941895,124.1565443,304,11.1
15/5/2023,10:36,2.952164,124.1413046,304,11.1
15/5/2023,10:42,2.962433,124.1260649,304,11.1
15/5/2023,10:48,2.972702,124.1108251,304,11.1
15/5/2023,10:54,2.982971,124.0955854,304,11.1
15/5/2023,11:00,2.99324,124.0803457,304,11.1
15/5/2023,11:06,3.003509,124.065106,304,11.1
15/5/2023,11:12,3.013778,124.0498663,304,11.1
15/5/2023,11:18,3.024047,124.0346266,304,11.1
15/5/2023,11:24,3.034316,124.0193869,304,11.1
15/5/2023,11:30,3.044585,124.0041471,304,11.1
15/5/2023,11:36,3.054854,123.9889074,304,11.1
15/5/2023,11:42,3.065123,123.9736677,304,11.1
15/5/2023,11:48,3.075392,123.958428,304,11.1
